Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
65537859,07/13/2025 02:36:47 AM,07/13/2025 02:45:40 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11216,340 CLIFTON PLACE,CLIFTON PLACE,NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,ADDRESS,BROOKLYN,CLIFTON PLACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 02:45:43 AM,03 BROOKLYN,3017940009,BROOKLYN,997879,190366,PHONE,Unspecified,BROOKLYN,,,,,,,,40.689176973632925,-73.95085564118654,"(40.689176973632925, -73.95085564118654)"
65544117,07/13/2025 02:36:32 AM,07/13/2025 02:45:24 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10025,845 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST  100 STREET,WEST  103 STREET,WEST  100 STREET,WEST  103 STREET,ADDRESS,NEW YORK,COLUMBUS AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 02:45:27 AM,07 MANHATTAN,1018360001,MANHATTAN,993959,229428,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79639756165641,-73.96493425316099,"(40.79639756165641, -73.96493425316099)"
65540940,07/13/2025 02:36:27 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,518 WEST  134 STREET,WEST  134 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  134 STREET,,In Progress,,,,09 MANHATTAN,1019870048,MANHATTAN,996937,237602,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.818829155369386,-73.95416324069988,"(40.818829155369386, -73.95416324069988)"
65544640,07/13/2025 02:36:13 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11203,376 EAST   53 STREET,EAST   53 STREET,CHURCH AVENUE,SNYDER AVENUE,CHURCH AVENUE,SNYDER AVENUE,ADDRESS,BROOKLYN,EAST   53 STREET,,In Progress,,,,17 BROOKLYN,3047000034,BROOKLYN,1004406,176391,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65080627809171,-73.92736194396319,"(40.65080627809171, -73.92736194396319)"
65536049,07/13/2025 02:35:50 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11417,107-31 87 STREET,87 STREET,107 AVENUE,SUTTER AVENUE,107 AVENUE,SUTTER AVENUE,ADDRESS,OZONE PARK,87 STREET,,In Progress,,,,10 QUEENS,4091480059,QUEENS,1025721,186177,ONLINE,Unspecified,QUEENS,,,,,,,,40.677592474512494,-73.85048700839288,"(40.677592474512494, -73.85048700839288)"
65544513,07/13/2025 02:35:49 AM,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10470,4202 ONEIDA AVENUE,ONEIDA AVENUE,EAST  233 STREET,EAST  235 STREET,EAST  233 STREET,EAST  235 STREET,ADDRESS,BRONX,ONEIDA AVENUE,,In Progress,,,,12 BRONX,2033690045,BRONX,1019519,265882,PHONE,Unspecified,BRONX,,,,,,,,40.8963879001525,-73.87242819612707,"(40.8963879001525, -73.87242819612707)"
65536059,07/13/2025 02:34:58 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11418,91-32 112 STREET,112 STREET,92 AVENUE,93 AVENUE,92 AVENUE,93 AVENUE,ADDRESS,RICHMOND HILL,112 STREET,,In Progress,,,,09 QUEENS,4093180007,QUEENS,1030126,192060,MOBILE,Unspecified,QUEENS,,,,,,,,40.69371820248402,-73.83456589727152,"(40.69371820248402, -73.83456589727152)"
65535476,07/13/2025 02:34:45 AM,07/13/2025 02:47:08 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11221,513 EVERGREEN AVENUE,EVERGREEN AVENUE,PUTNAM AVENUE,CORNELIA STREET,PUTNAM AVENUE,CORNELIA STREET,ADDRESS,BROOKLYN,EVERGREEN AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 02:47:11 AM,04 BROOKLYN,3033750004,BROOKLYN,1007588,190856,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69050163417127,-73.91584459989488,"(40.69050163417127, -73.91584459989488)"
65544861,07/13/2025 02:34:42 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10467,136 EAST  208 STREET,EAST  208 STREET,ROCHAMBEAU AVENUE,BAINBRIDGE AVENUE,ROCHAMBEAU AVENUE,BAINBRIDGE AVENUE,ADDRESS,BRONX,EAST  208 STREET,,In Progress,,,,07 BRONX,2033360019,BRONX,1017366,259161,MOBILE,Unspecified,BRONX,,,,,,,,40.877949227472804,-73.88024905504912,"(40.877949227472804, -73.88024905504912)"
65537225,07/13/2025 02:34:19 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,594 KOSCIUSZKO STREET,KOSCIUSZKO STREET,MALCOLM X BOULEVARD,BROADWAY,MALCOLM X BOULEVARD,BROADWAY,ADDRESS,BROOKLYN,KOSCIUSZKO STREET,,In Progress,,,,03 BROOKLYN,3016080105,BROOKLYN,1003695,191795,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.693088380959914,-73.92987980269154,"(40.693088380959914, -73.92987980269154)"
65537150,07/13/2025 02:34:10 AM,,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11418,91-23 113 STREET,113 STREET,91 AVENUE,93 AVENUE,91 AVENUE,93 AVENUE,ADDRESS,RICHMOND HILL,113 STREET,,In Progress,,,,09 QUEENS,4093210066,QUEENS,1030264,192413,ONLINE,Unspecified,QUEENS,,,,,,,,40.69468638754841,-73.83406584333383,"(40.69468638754841, -73.83406584333383)"
65538484,07/13/2025 02:34:08 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,558 EAST  181 STREET,EAST  181 STREET,QUARRY ROAD,LAFONTAINE AVENUE,QUARRY ROAD,LAFONTAINE AVENUE,ADDRESS,BRONX,EAST  181 STREET,,In Progress,,,,06 BRONX,2030620021,BRONX,1014034,249315,PHONE,Unspecified,BRONX,,,,,,,,40.85093683333473,-73.89234166332848,"(40.85093683333473, -73.89234166332848)"
65540917,07/13/2025 02:33:33 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,642 EAST  182 STREET,EAST  182 STREET,HUGHES AVENUE,BELMONT AVENUE,HUGHES AVENUE,BELMONT AVENUE,ADDRESS,BRONX,EAST  182 STREET,,In Progress,,,,06 BRONX,2030820127,BRONX,1015050,249436,PHONE,Unspecified,BRONX,,,,,,,,40.85126545649197,-73.88866864055166,"(40.85126545649197, -73.88866864055166)"
65543363,07/13/2025 02:33:32 AM,,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11201,258 FURMAN STREET,FURMAN STREET,SQUIBB PARK BRIDGE,MONTAGUE STREET,SQUIBB PARK BRIDGE,MONTAGUE STREET,ADDRESS,BROOKLYN,FURMAN STREET,,In Progress,,,,02 BROOKLYN,3001990100,BROOKLYN,984755,192903,ONLINE,Brooklyn Bridge Park,BROOKLYN,,,,,,,,40.69615093145792,-73.99817884687856,"(40.69615093145792, -73.99817884687856)"
65538036,07/13/2025 02:33:21 AM,07/13/2025 02:44:19 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10025,845 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST  100 STREET,WEST  103 STREET,WEST  100 STREET,WEST  103 STREET,ADDRESS,NEW YORK,COLUMBUS AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 02:44:21 AM,07 MANHATTAN,1018360001,MANHATTAN,993959,229428,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79639756165641,-73.96493425316099,"(40.79639756165641, -73.96493425316099)"
65540936,07/13/2025 02:33:12 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10458,DECATUR AVENUE,DECATUR AVENUE,EAST FORDHAM ROAD,EAST  193 STREET,EAST FORDHAM ROAD,EAST  193 STREET,BLOCKFACE,,,,In Progress,,,,Unspecified BRONX,,BRONX,,,ONLINE,Unspecified,BRONX,,,,,,,,,,
65537221,07/13/2025 02:32:34 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11369,29-43 GILMORE STREET,GILMORE STREET,29 AVENUE,31 AVENUE,29 AVENUE,31 AVENUE,ADDRESS,EAST ELMHURST,GILLMORE STREET,,In Progress,,,,03 QUEENS,4016690042,QUEENS,1021656,216898,PHONE,Unspecified,QUEENS,,,,,,,,40.761932224900455,-73.86497156492086,"(40.761932224900455, -73.86497156492086)"
65540876,07/13/2025 02:32:33 AM,,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11377,72-01 QUEENS BOULEVARD,QUEENS BOULEVARD,72 STREET,73 STREET,72 STREET,73 STREET,ADDRESS,WOODSIDE,QUEENS BOULEVARD,,In Progress,,,,02 QUEENS,4013520125,QUEENS,1014398,208679,PHONE,Unspecified,QUEENS,Car,,,,,,,40.739400892410444,-73.89120836033953,"(40.739400892410444, -73.89120836033953)"
65543402,07/13/2025 02:32:25 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,94 AVENUE B,AVENUE B,EAST    6 STREET,EAST    7 STREET,EAST    6 STREET,EAST    7 STREET,ADDRESS,NEW YORK,AVENUE B,,In Progress,,,,03 MANHATTAN,1004020043,MANHATTAN,989356,203262,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72458246807068,-73.98157866336129,"(40.72458246807068, -73.98157866336129)"
65540394,07/13/2025 02:32:07 AM,07/13/2025 02:39:48 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10468,PAUL AVENUE,PAUL AVENUE,PAUL AVENUE,WEST  205 STREET,PAUL AVENUE,WEST  205 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 02:39:51 AM,07 BRONX,,BRONX,1014764,258803,PHONE,Unspecified,BRONX,,,,,,,,40.87697600855731,-73.88965978148143,"(40.87697600855731, -73.88965978148143)"
65543368,07/13/2025 02:31:55 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10017,216 EAST   45 STREET,EAST   45 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   45 STREET,,In Progress,,,,06 MANHATTAN,1013180038,MANHATTAN,991881,213410,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.752434393419605,-73.97245750190042,"(40.752434393419605, -73.97245750190042)"
65536024,07/13/2025 02:31:42 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10463,3340 BAILEY AVENUE,BAILEY AVENUE,WEST  233 STREET,BAILEY PLACE,WEST  233 STREET,BAILEY PLACE,ADDRESS,BRONX,BAILEY AVENUE,,In Progress,,,,08 BRONX,2032610102,BRONX,1011663,259875,MOBILE,Unspecified,BRONX,,,,,,,,40.879928490886265,-73.90086876259396,"(40.879928490886265, -73.90086876259396)"
65538354,07/13/2025 02:31:31 AM,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10470,4202 ONEIDA AVENUE,ONEIDA AVENUE,EAST  233 STREET,EAST  235 STREET,EAST  233 STREET,EAST  235 STREET,ADDRESS,BRONX,ONEIDA AVENUE,,In Progress,,,,12 BRONX,2033690045,BRONX,1019519,265882,MOBILE,Unspecified,BRONX,,,,,,,,40.8963879001525,-73.87242819612707,"(40.8963879001525, -73.87242819612707)"
65536031,07/13/2025 02:31:27 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11414,149-21 79 STREET,79 STREET,149 AVENUE,151 AVENUE,149 AVENUE,151 AVENUE,ADDRESS,HOWARD BEACH,79 STREET,,In Progress,,,,10 QUEENS,4114110048,QUEENS,1024261,182855,ONLINE,Unspecified,QUEENS,,,,,,,,40.66848106207881,-73.85577037163179,"(40.66848106207881, -73.85577037163179)"
65539735,07/13/2025 02:31:15 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,1517 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   97 STREET,EAST   98 STREET,EAST   97 STREET,EAST   98 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,,In Progress,,,,11 MANHATTAN,1016250050,MANHATTAN,998059,225985,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.786941999959744,-73.95013346968452,"(40.786941999959744, -73.95013346968452)"
65538491,07/13/2025 02:31:07 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,7 ST MARKS PLACE,ST MARKS PLACE,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,ST MARKS PLACE,,In Progress,,,,03 MANHATTAN,1004640057,MANHATTAN,987209,204984,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.729309917515316,-73.98932381476513,"(40.729309917515316, -73.98932381476513)"
65543388,07/13/2025 02:30:42 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,183 SOUTH    3 STREET,SOUTH    3 STREET,DRIGGS AVENUE,ROEBLING STREET,DRIGGS AVENUE,ROEBLING STREET,ADDRESS,BROOKLYN,SOUTH    3 STREET,,In Progress,,,,01 BROOKLYN,3024190001,BROOKLYN,995263,198572,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71170416412589,-73.96027516855212,"(40.71170416412589, -73.96027516855212)"
65536032,07/13/2025 02:30:40 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11427,230-03 88 AVENUE,88 AVENUE,BILLINGS STREET,ASHFORD STREET,BILLINGS STREET,ASHFORD STREET,ADDRESS,QUEENS VILLAGE,88 AVENUE,,In Progress,,,,13 QUEENS,4079430013,QUEENS,1056761,205485,ONLINE,Unspecified,QUEENS,,,,,,,,40.73038832027922,-73.73837291493436,"(40.73038832027922, -73.73837291493436)"
65538525,07/13/2025 02:30:16 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10128,336 EAST   96 STREET,EAST   96 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   96 STREET,,In Progress,,,,08 MANHATTAN,1015580031,MANHATTAN,999347,224754,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.78356112759858,-73.94548506121008,"(40.78356112759858, -73.94548506121008)"
65539714,07/13/2025 02:30:09 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,558 EAST  181 STREET,EAST  181 STREET,QUARRY ROAD,LAFONTAINE AVENUE,QUARRY ROAD,LAFONTAINE AVENUE,ADDRESS,BRONX,EAST  181 STREET,,In Progress,,,,06 BRONX,2030620021,BRONX,1014034,249315,ONLINE,Unspecified,BRONX,,,,,,,,40.85093683333473,-73.89234166332848,"(40.85093683333473, -73.89234166332848)"
65540918,07/13/2025 02:30:04 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11412,116-43 194 STREET,194 STREET,116 ROAD,LINDEN BOULEVARD,116 ROAD,LINDEN BOULEVARD,ADDRESS,SAINT ALBANS,194 STREET,,In Progress,,,,12 QUEENS,4110660012,QUEENS,1051358,192047,MOBILE,Unspecified,QUEENS,,,,,,,,40.69354699169951,-73.75800133447072,"(40.69354699169951, -73.75800133447072)"
65538470,07/13/2025 02:29:56 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,13-41 CHANDLER STREET,CHANDLER STREET,DIX AVENUE,NAMEOKE AVENUE,DIX AVENUE,NAMEOKE AVENUE,ADDRESS,FAR ROCKAWAY,CHANDLER STREET,,In Progress,,,,14 QUEENS,4156620001,QUEENS,1051905,160699,ONLINE,Unspecified,QUEENS,,,,,,,,40.60749971930269,-73.75634324211518,"(40.60749971930269, -73.75634324211518)"
65538513,07/13/2025 02:29:51 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,AVENUE B,AVENUE B,AVENUE B,EAST    6 STREET,AVENUE B,EAST    6 STREET,INTERSECTION,,,,In Progress,,,,03 MANHATTAN,,MANHATTAN,989341,203229,PHONE,Unspecified,MANHATTAN,,,,,,,,40.724491899722686,-73.98163280505841,"(40.724491899722686, -73.98163280505841)"
65538209,07/13/2025 02:29:44 AM,07/13/2025 02:32:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 02:32:02 AM,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,,,,,,,,40.83694066292417,-73.90374441298103,"(40.83694066292417, -73.90374441298103)"
65535483,07/13/2025 02:29:28 AM,07/13/2025 02:44:20 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11221,511 EVERGREEN AVENUE,EVERGREEN AVENUE,PUTNAM AVENUE,CORNELIA STREET,PUTNAM AVENUE,CORNELIA STREET,ADDRESS,BROOKLYN,EVERGREEN AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 02:44:22 AM,04 BROOKLYN,3033757501,BROOKLYN,1007572,190868,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69053461356793,-73.91590225333789,"(40.69053461356793, -73.91590225333789)"
65543365,07/13/2025 02:29:18 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226,590 EAST   21 STREET,EAST   21 STREET,DITMAS AVENUE,NEWKIRK AVENUE,DITMAS AVENUE,NEWKIRK AVENUE,ADDRESS,BROOKLYN,EAST   21 STREET,,In Progress,,,,14 BROOKLYN,3052060010,BROOKLYN,995919,172249,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63945263247082,-73.95795449528813,"(40.63945263247082, -73.95795449528813)"
65536060,07/13/2025 02:28:45 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11203,701 FENIMORE STREET,FENIMORE STREET,ALBANY AVENUE,TROY AVENUE,ALBANY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,FENIMORE STREET,,In Progress,,,,09 BROOKLYN,3048130001,BROOKLYN,1001179,179525,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65941517743085,-73.9389835134306,"(40.65941517743085, -73.9389835134306)"
65539731,07/13/2025 02:28:42 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,365 THATFORD AVENUE,THATFORD AVENUE,THATFORD AVENUE,OSBORN STREET,THATFORD AVENUE,OSBORN STREET,ADDRESS,BROOKLYN,THATFORD AVENUE,,In Progress,,,,16 BROOKLYN,3035900011,BROOKLYN,1010017,180240,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.661356385690354,-73.90712636722496,"(40.661356385690354, -73.90712636722496)"
65542151,07/13/2025 02:28:40 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11412,116-43 194 STREET,194 STREET,116 ROAD,LINDEN BOULEVARD,116 ROAD,LINDEN BOULEVARD,ADDRESS,SAINT ALBANS,194 STREET,,In Progress,,,,12 QUEENS,4110660012,QUEENS,1051358,192047,MOBILE,Unspecified,QUEENS,,,,,,,,40.69354699169951,-73.75800133447072,"(40.69354699169951, -73.75800133447072)"
65543027,07/13/2025 02:28:17 AM,07/13/2025 02:46:33 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10035,12 EAST  127 STREET,EAST  127 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,EAST  127 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 02:46:36 AM,11 MANHATTAN,1017510067,MANHATTAN,1000639,233471,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80748462231831,-73.94079840536145,"(40.80748462231831, -73.94079840536145)"
65544397,07/13/2025 02:28:04 AM,07/13/2025 02:49:16 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11233,1584 SAINT MARKS AVENUE,SAINT MARKS AVENUE,SARATOGA AVENUE,THOMAS S BOYLAND STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,ADDRESS,BROOKLYN,ST MARKS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 02:49:18 AM,16 BROOKLYN,3014590037,BROOKLYN,1007879,184580,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67327467760711,-73.9148172794298,"(40.67327467760711, -73.9148172794298)"
65538509,07/13/2025 02:27:54 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,130 MARCY PLACE,MARCY PLACE,WALTON AVENUE,GRAND CONCOURSE,WALTON AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,MARCY PLACE,,In Progress,,,,04 BRONX,2028400054,BRONX,1007495,244584,MOBILE,Unspecified,BRONX,,,,,,,,40.837971268195446,-73.91599415528718,"(40.837971268195446, -73.91599415528718)"
65537233,07/13/2025 02:27:47 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,1213 JEFFERSON AVENUE,JEFFERSON AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,JEFFERSON AVENUE,,In Progress,,,,04 BROOKLYN,3033820048,BROOKLYN,1008189,190998,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69088978606433,-73.9136769274563,"(40.69088978606433, -73.9136769274563)"
65538471,07/13/2025 02:27:34 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11414,149-21 79 STREET,79 STREET,149 AVENUE,151 AVENUE,149 AVENUE,151 AVENUE,ADDRESS,HOWARD BEACH,79 STREET,,In Progress,,,,10 QUEENS,4114110048,QUEENS,1024261,182855,ONLINE,Unspecified,QUEENS,,,,,,,,40.66848106207881,-73.85577037163179,"(40.66848106207881, -73.85577037163179)"
65540025,07/13/2025 02:27:22 AM,,DOHMH,Department of Health and Mental Hygiene,Smoking or Vaping,Allowed in Smoke Free Area,Restaurant/Bar/Deli/Bakery,10001,286 5 AVENUE,5 AVENUE,EAST   30 STREET,EAST   31 STREET,EAST   30 STREET,EAST   31 STREET,ADDRESS,NEW YORK,5 AVENUE,,In Progress,,,,05 MANHATTAN,1008320041,MANHATTAN,988057,211110,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.746123946456905,-73.98626073161779,"(40.746123946456905, -73.98626073161779)"
65541898,07/13/2025 02:27:14 AM,07/13/2025 02:27:52 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 02:27:55 AM,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,,,,,,,,40.83694066292417,-73.90374441298103,"(40.83694066292417, -73.90374441298103)"
65538519,07/13/2025 02:27:01 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10459,1360 LYMAN PLACE,LYMAN PLACE,EAST  169 STREET,FREEMAN STREET,EAST  169 STREET,FREEMAN STREET,ADDRESS,BRONX,LYMAN PLACE,,In Progress,,,,03 BRONX,2029700047,BRONX,1012892,241471,MOBILE,Unspecified,BRONX,,,,,,,,40.82941113130572,-73.89650307397295,"(40.82941113130572, -73.89650307397295)"
